floorNumber_start,paintingId,user_id,duration_seconds,painting_name,artist,date,art_knowledge,art_involvement,visit_rate
0,0_0757,User_4,1.35,La Cueillette des pommes,Ker-Xavier Roussel,Circa 1915-1917,General level,No involvement,A few times a year
0,0_0755,User_4,5.03,Le graveur Vallotton dans son atelier,Edouard Vuillard,1902,General level,No involvement,A few times a year
0,0_0753,User_4,8.24,Le Bénédicité,Henri Royer,1899,General level,No involvement,A few times a year
0,0_0751,User_4,4.81,Le déjeuner des enfants,Pierre Bonnard,Circa 1897,General level,No involvement,A few times a year
0,0_0749,User_4,11.29,Sous la lampe,Henri Lebasque,1904,General level,No involvement,A few times a year
0,0_0729,User_4,6.1,La rêveuse,Julius Pascin,1920-1930,General level,No involvement,A few times a year
0,0_0938,User_4,9.18,"Jeune fille à la blouse jaune, Marguerite Matisse",Henri Matisse,Circa 1921,General level,No involvement,A few times a year
0,0_0724,User_4,4.18,La femme aux bas blancs,Suzanne Valadon,1924,General level,No involvement,A few times a year
0,0_0375,User_4,15.7,Femme blonde,Amedeo Modigiliani,1918,General level,No involvement,A few times a year
0,0_0701,User_4,9.78,Le dé,Juan Gris,1922,General level,No involvement,A few times a year
0,0_0894,User_4,15.06,Travaux de nuit sur la voie publique,Luigi Loir,1902,General level,No involvement,A few times a year
0,0_0890,User_4,15.19,Les Voluptueux,Victor Prouvé,1889,General level,No involvement,A few times a year
0,0_0887,User_4,8.92,Nymphe,Henri Royer,1893,General level,No involvement,A few times a year
0,0_0879,User_4,1.53,Chant du soir,Alphonse Osbert,1906,General level,No involvement,A few times a year
0,0_0439,User_4,19.5,Le pauvre pêcheur,Aristide Maillol,1881,General level,No involvement,A few times a year
0,0_0875,User_4,8.59,Femme à la perle,Charles-Auguste Sellier,Circa 1875,General level,No involvement,A few times a year
0,0_0306,User_4,8.02,Fleurs,Maurice de Vlaminck,Circa 1924,General level,No involvement,A few times a year
0,0_0305,User_4,1.62,Les tulipes,Louis Valtat,Circa 1921,General level,No involvement,A few times a year
0,0_0942,User_4,4.69,Le voilier/ Le yacht d'Edwards,Pierre Laprade,Circa 1906-1907,General level,No involvement,A few times a year
0,0_0726,User_4,9.3,Femme assise avec mimosa,Charles Camoin,Circa 1920,General level,No involvement,A few times a year
0,0_0940,User_4,7.18,"Intimité, femme et fleurs",Maurice Brianchon,1929,General level,No involvement,A few times a year
0,0_0934,User_4,4.89,Femme lisant,Henri Lebasque,Circa 1920,General level,No involvement,A few times a year
0,0_0932,User_4,12.13,Femmes au piano,Pierre Laprade,Circa 1907,General level,No involvement,A few times a year
0,0_0908,User_4,9.41,L'Enlèvement des filles de Leucippe,Ker-Xavier Roussel,Before 1937,General level,No involvement,A few times a year
0,0_0906,User_4,3.93,Chute d'Icare,Ker-Xavier Roussel,Circa 1900-1905,General level,No involvement,A few times a year
0,0_0902,User_4,4.93,Fin de journée du Décaméron,Maurice Denis,1907,General level,No involvement,A few times a year
0,0_0900,User_4,8.08,Le quai nocturne,Charles Lacoste,1902,General level,No involvement,A few times a year
0,0_0918,User_4,9.87,Église de la Salute à Venise,Henry de Waroquier,Circa 1930,General level,No involvement,A few times a year
0,0_0920,User_4,10.02,Port de Gênes,Georges Dufrénoy,1914,General level,No involvement,A few times a year
0,0_0922,User_4,3.31,"Menton, le port",Edmond Sigrist,Before 1937,General level,No involvement,A few times a year
0,0_0303,User_4,3.44,Port de Cassis,André Fraye,1920,General level,No involvement,A few times a year
0,0_0924,User_4,4.13,Paysage du midi,Moïse Kisling,Before 1937,General level,No involvement,A few times a year
0,0_0302,User_4,11.22,Vannes vue de Langles,Jean Frélaut,1922,General level,No involvement,A few times a year
0,0_0301,User_4,5.08,Cathédrale de Rouen,Pierre Dumont,Circa 1925,General level,No involvement,A few times a year
0,0_0930,User_4,4.31,"Rue Lepic, le moulin de la Galette",Maurice Utrillo,1921-1925,General level,No involvement,A few times a year
0,0_0300,User_4,4.95,Quai des orfèvres à Paris,Marie-Louise Siméon,Before 1937,General level,No involvement,A few times a year
0,0_0930,User_4,9.39,"Rue Lepic, le moulin de la Galette",Maurice Utrillo,1921-1925,General level,No involvement,A few times a year
0,0_0861,User_4,19.97,La Toussaint,Emile Friant,1888,General level,No involvement,A few times a year
1,1_0976,User_4,16.95,Soir de 14 juillet,Charles Wittman,1910,General level,No involvement,A few times a year
1,1_0978,User_4,4.43,Job,Jules Bastien-Lepage,Circa 1876-1877,General level,No involvement,A few times a year
1,1_0981,User_4,3.61,Portrait d'Emile Bastien-Lepage,Jules Bastien-Lepage,Undated,General level,No involvement,A few times a year
1,1_0983,User_4,2.85,Ophélie,Jules Bastien-Lepage,1881,General level,No involvement,A few times a year
1,1_0987,User_4,5.88,Les jours heureux/L'enfant couronné de fleurs ,Emile Friant,1895,General level,No involvement,A few times a year
1,1_0985,User_4,24.17,Les jours heureux/L'enfant endormi ,Emile Friant,1895,General level,No involvement,A few times a year
1,1_0987,User_4,13.1,Les jours heureux/L'enfant couronné de fleurs ,Emile Friant,1895,General level,No involvement,A few times a year
1,1_5909,User_4,16.71,Portrait de Lucien Wiener dans son atelier,Victor Prouvé,1890,General level,No involvement,A few times a year
1,1_5779,User_4,3.47,Barque de pêche à Chôshiura dans la province de Shimousa,Shôtei Hokuju,Last quarter 17th century - First quarter 17th century,General level,No involvement,A few times a year
1,1_5777,User_4,7.34,"Les cinquante-trois relais de Tôkaidô, station 44 : Yokkuichi",Utagawa Hiroshige,1831 - 1834,General level,No involvement,A few times a year
1,1_5775,User_4,14.93,Panneau décoratif ovale : deux dragons gardant la perle sacrée,Anonyme,Undated,General level,No involvement,A few times a year
1,1_0016,User_4,11.51,Portrait d'Edmond de Goncourt,Jean-François Raffaëlli,1888,General level,No involvement,A few times a year
1,1_0014,User_4,14.98,Portrait de Charles Cartier-Bresson,Jean-Matthias Schiff,After 1921,General level,No involvement,A few times a year
1,1_5911,User_4,5.64,Gitane,Aimé-Nicolas Morot,Before 1913,General level,No involvement,A few times a year
1,1_5913,User_4,14.38,Nurmahal,Victor Prouvé,1886,General level,No involvement,A few times a year
1,1_5915,User_4,33.64,Restaurant en plein vent à Ain-Sefra,Marie-Aimée-Eliane Lucas-Robiquet,Second half of the 19th century - First half of the 20th century,General level,No involvement,A few times a year
1,1_5917,User_4,14.98,Repos d'Arabes,Charles-Théodore Frère,1848,General level,No involvement,A few times a year
1,1_0058,User_4,25.07,Soir d'automne en forêt (Ile-et-Vilaine),Jean-Henri Zuber,1878,General level,No involvement,A few times a year
1,1_0078,User_4,38.68,Retour de chasse au lion,Aimé-Nicolas Morot,1902,General level,No involvement,A few times a year
1,1_0060,User_4,43.22,Jeune fille et la Mort,Henri-Léopold Lévy,1900,General level,No involvement,A few times a year
1,1_0062,User_4,7.69,Paysage de montagne,Gustave Doré,Circa 1870,General level,No involvement,A few times a year
1,1_0124,User_4,22.95,Vue de la ville et du port de Dieppe,Eugène Isabey,1842,General level,No involvement,A few times a year
1,1_5899,User_4,8.63,Episode du siège de Metz,Charles-Laurent Maréchal,1835,General level,No involvement,A few times a year
1,1_0053,User_4,49.46,Charles le Téméraire retrouvé mort après la bataille de Nancy,Auguste Feyen-Perrin,1865,General level,No involvement,A few times a year
1,1_5901,User_4,9.42,Escalier de la galerie des Cerfs au Palais ducal de Nancy,Jean-Joseph Thorelle,1838,General level,No involvement,A few times a year
1,1_0141,User_4,27.12,Anne et Jehanne,Laura Leroux-Revault,Circa 1894,General level,No involvement,A few times a year
1,1_5894,User_4,1.7,Paysanne italienne et son enfant,Louis-Stanislas Faivre-Duffer,1846,General level,No involvement,A few times a year
1,1_5892,User_4,6.93,Raphaël dessinant dans la campagne de Rome,Alexandre-Marie Colin,1857,General level,No involvement,A few times a year
1,1_6000,User_4,2.12,"Portrait d'Emma Schroekinger, ""La stella di Venezia""",Louis-Auguste Schwiter,1857,General level,No involvement,A few times a year
1,1_5896,User_4,4.74,Portrait de Guilbert de Pixerécourt,Sophie Bertaud-Cheradame,1822,General level,No involvement,A few times a year
1,1_0144,User_4,9.94,Portrait de Jacques-Philippe Voïart,Taco I Scheltema,1811,General level,No involvement,A few times a year
1,1_0139,User_4,8.47,Portrait d'Elise Voïant,Constance Mayer,1811,General level,No involvement,A few times a year
1,1_0148,User_4,6.9,Portrait de jeune femme au boa,François Gérard,Circa 1810,General level,No involvement,A few times a year
1,1_5888,User_4,7.72,Portrait de Louise-Elisabeth Dufresne,Jean Girardet,Circa 1770,General level,No involvement,A few times a year
1,1_5905,User_4,6.48,Portrait d'Elisabeth-Charlotte de Bavière,Nicolas Larguillière,Circa 1678,General level,No involvement,A few times a year
1,1_0158,User_4,3.48,Portrait de la Belle de Ludres / Portrait de la comtesse des Salles de Malpierre,Pierre Mignard,17th century,General level,No involvement,A few times a year
1,1_5905,User_4,27.5,Portrait d'Elisabeth-Charlotte de Bavière,Nicolas Larguillière,Circa 1678,General level,No involvement,A few times a year
1,1_0158,User_4,1.57,Portrait de la Belle de Ludres / Portrait de la comtesse des Salles de Malpierre,Pierre Mignard,17th century,General level,No involvement,A few times a year
1,1_0158,User_4,2.33,Portrait de la Belle de Ludres / Portrait de la comtesse des Salles de Malpierre,Pierre Mignard,17th century,General level,No involvement,A few times a year
1,1_0152,User_4,6.57,Portrait d'un artiste en habit rouge,Etienne Aubry,Between 1771-1777,General level,No involvement,A few times a year
1,1_0150,User_4,11.29,Portrait présumé d'Emilie Charton,Adolf Ulrick Wertmüller,1781,General level,No involvement,A few times a year
1,1_0113,User_4,9.1,Tête de jeune fille,Jean-Baptiste Greuze,First half of the 18th century,General level,No involvement,A few times a year
1,1_0080,User_4,166.97,Le Coucher du soleil,Gregorio Guglielmi,Circa 1767-1768,General level,No involvement,A few times a year
1,1_0199,User_4,3.91,La Marchande d'Amours,Claude Michel,Circa 1765-1768,General level,No involvement,A few times a year
1,1_0133,User_4,4.62,Tullie faisant passer son char sur le corps de son père,François-Guillaume Ménageot,1765,General level,No involvement,A few times a year
1,1_0131,User_4,8.17,Démosthène au pied de la statue de Neptune,Anonyme français,Before 1805,General level,No involvement,A few times a year
1,1_0181,User_4,5.1,La mort de Didon,Anonyme,Undated,General level,No involvement,A few times a year
1,1_0183,User_4,5.68,La Rencontre de Didon et Enée,Anonyme,Circa 1750-1760,General level,No involvement,A few times a year
1,1_5880,User_4,6.69,Scènes de carnaval 2,Bartolomeo Bianchini,After 1701,General level,No involvement,A few times a year
1,1_5878,User_4,6.16,Scènes de carnaval 1,Bartolomeo Bianchini,After 1701,General level,No involvement,A few times a year
1,1_0093,User_4,19.78,Les Oiseleurs,Alessandro Magnasco Dit Lissandrino,Circa 1721,General level,No involvement,A few times a year
1,1_0088,User_4,7.95,Paysage avec pont rustique,Giuseppe Zais,Circa 1760-1770,General level,No involvement,A few times a year
1,1_0174,User_4,3.88,Le repos de Diane,Jean-François de Troy,1726,General level,No involvement,A few times a year
1,1_0176,User_4,4.54,Junon ordonne à Eole de détruire la flotte d'Enée,Samuel Massé,1727,General level,No involvement,A few times a year
1,1_0174,User_4,13.63,Le repos de Diane,Jean-François de Troy,1726,General level,No involvement,A few times a year
1,1_0172,User_4,9.4,La Continence de Scipion,François Lemoyne,1727,General level,No involvement,A few times a year
1,1_0193,User_4,15.13,Aurore et Céphale,François Boucher,1733,General level,No involvement,A few times a year
1,1_0178,User_4,25.78,L'Ivresse de Silène,Carle Van Loo,1747,General level,No involvement,A few times a year
1,1_5860,User_4,5.46,Portrait de Barthélémy Guibal,Jean Girardet,1756,General level,No involvement,A few times a year
1,1_0160,User_4,9.4,Portrait d'un architecte,Jean-François Restout,1734,General level,No involvement,A few times a year
1,1_0187,User_4,19.85,La destruction du palais d'Armide,Charles-Antoine Coypel,1737,General level,No involvement,A few times a year
1,1_0189,User_4,5.0,L'Annonciation,Charles-Antoine Coypel,1738,General level,No involvement,A few times a year
1,1_0191,User_4,8.92,La Nativité,Noël Coypel,1667-1668,General level,No involvement,A few times a year
1,1_5866,User_4,5.32,Assomption,Charles de La Fosse,Circa 1682-1686,General level,No involvement,A few times a year
1,1_5864,User_4,4.82,Eliézer et Rebecca,Henri-Antoine de Favanne,1693,General level,No involvement,A few times a year
1,1_0137,User_4,17.43,Vestales,Jean Raoux,1728,General level,No involvement,A few times a year
1,1_0135,User_4,3.82,Jahel et Sisara,Charles-André/ Carle Van Loo,Circa 1732-1734,General level,No involvement,A few times a year
1,1_0266,User_4,49.5,Le Pape Alexandre VII porté à la procession du Corpus Domini,Giovanni Maria Morandi,Circa 1657,General level,No involvement,A few times a year
1,1_0268,User_4,5.11,Saint Sébastien soigné par sainte Irène,Jean Allemant,Circa 1626-1631,General level,No involvement,A few times a year
1,1_5868,User_4,4.41,Saint François de Paule en prière,Charles Mellin,1st half 17th century,General level,No involvement,A few times a year
1,1_5870,User_4,4.63,Le Ravissement de saint François,Jacque de Bellange,Circa 1600-1605,General level,No involvement,A few times a year
1,1_5872,User_4,12.01,Les Lamentations sur le Christ mort,Jacque de Bellange,Circa 1602-1604,General level,No involvement,A few times a year
1,1_0274,User_4,2.63,Le songe de Jacob,Lodovico Cigoli,1593,General level,No involvement,A few times a year
1,1_0276,User_4,7.73,Le Christ au tombeau,Valerio Castello,Circa 1650-1659,General level,No involvement,A few times a year
1,1_0280,User_4,8.25,Le Baptême du Christ,Jusepe de Ribera,1643,General level,No involvement,A few times a year
1,1_0272,User_4,14.96,La Circoncision,Tommaso Luini,Circa 1632,General level,No involvement,A few times a year
1,1_0270,User_4,10.37,Mariage mystique de sainte Catherine,Bartolomeo Biscaino,First half of the 17th century,General level,No involvement,A few times a year
1,1_0218,User_4,2.85,Baptême du centurion Corneille à Césarée,Aubin Vouet,Circa 1639,General level,No involvement,A few times a year
1,1_0220,User_4,5.15,L'Amour qui se venge,Simon Vouet,Circa 1634,General level,No involvement,A few times a year
1,1_0222,User_4,13.12,Nymphe essayant les flèches de l'Amour,Simon Vouet,Circa 1635,General level,No involvement,A few times a year
1,1_6003,User_4,7.4,Bacchanale,Jacques Blanchard,1636,General level,No involvement,A few times a year
1,1_0228,User_4,1.9,La Déposition de croix,Anonyme Français,17th century,General level,No involvement,A few times a year
1,1_0235,User_4,29.99,Portrait équestre de Madame de Saint-Baslemont,Claude Déruet,1646,General level,No involvement,A few times a year
1,1_0230,User_4,21.2,L'Enlèvement des Sabines,Claude Déruet,Circa 1640-4650,General level,No involvement,A few times a year
1,1_0239,User_4,0.16,Madeleine pénitente,Nicolas Chaperon,Circa 1635,General level,No involvement,A few times a year
1,1_0241,User_4,7.0,La Charité,Philippe de Champaigne,Circa 1635-1636,General level,No involvement,A few times a year
1,1_0243,User_4,7.37,Vierge et l'Enfant,Pierre Mignard,Circa 1650-1655,General level,No involvement,A few times a year
1,1_0247,User_4,7.4,"La Vierge, l'Enfant Jésus et saint Jean-Baptiste",Lubin Baugin,After 1641,General level,No involvement,A few times a year
1,1_0253,User_4,5.52,Le Christ chassant les marchands du temple,Charles Dauphin,Circa 1663,General level,No involvement,A few times a year
1,1_0255,User_4,3.89,Le mépris du monde,Charles Dauphin,Circa 1645,General level,No involvement,A few times a year
1,1_0230,User_4,27.07,L'Enlèvement des Sabines,Claude Déruet,Circa 1640-4650,General level,No involvement,A few times a year
1,1_0301,User_4,16.71,Corbeille de fleurs,Nicolas Baudesson,1673,General level,No involvement,A few times a year
1,1_0303,User_4,12.55,L'Automne,Alexandre-François Desportes,Circa 1711-1712,General level,No involvement,A few times a year
1,1_0305,User_4,9.07,Fleurs et tapis,Jean-Baptiste Monnoyer,After 1665,General level,No involvement,A few times a year
1,1_0311,User_4,7.88,Le Déjeuner de poisson,Jacob Fopsen Van Es,Before 1640,General level,No involvement,A few times a year
1,1_0320,User_4,0.14,Fruits d'Italie,Aniello Ascione,17th century (last quarter) - 18th century (1st quarter),General level,No involvement,A few times a year
1,1_0324,User_4,10.75,"Nature morte, écrevisse et poissons",Giuseppe Recco,Circa 1680,General level,No involvement,A few times a year
